id,date,time,country,nearest_places,hazard_type,landslide_type,trigger,storm_name,fatalities,injuries,source_name,source_link,location_description,location_accuracy,landslide_size,photos_link,cat_src,cat_id,countryname,near,distance,adminname1,adminname2,population,countrycode,continentcode,key,version,tstamp,changeset_id,latitude,longitude,geolocation
9535,09/28/2016,,,Wencheng,landslide,Landslide,Tropical_Cyclone,Megi,6,0,Inquirer,http://newsinfo.inquirer.net/820920/13-dead-20-still-missing-in-china-after-typhoon-landslides,Unknown,Known_within_50km,Medium,,glc,9535,China,Fu’ao,3.4326,Zhejiang,obe,0,CN,AS,hJKKsvubEl,2,Thu Oct 06 2016 18:30:06 GMT+0000 (UTC),262473595,27.805700000000002,119.99939999999999,"(27.805700000000002, 119.99939999999999)"
9536,09/29/2016,afternoon,,southern Kaohsiung county,landslide,Mudslide,Tropical_Cyclone,Megi,3,0,Inquirer,http://newsinfo.inquirer.net/820920/13-dead-20-still-missing-in-china-after-typhoon-landslides,Unknown,Known_within_10km,Medium,http://www.taiwannews.com.tw/pub/big/george/20160929/6773996.jpg,glc,9536,Taiwan,Fengshan,11.99919,Kaohsiung,obe,0,TW,AS,S56NiXQHEk,2,Thu Oct 06 2016 21:46:41 GMT+0000 (UTC),1087789132,22.7895,120.38639999999999,"(22.7895, 120.38639999999999)"
9537,09/25/2016,afternoon,,"cemetery in Zhaoqing, Guangdong",landslide,Landslide,Downpour,,6,1,TomoNews US,https://www.youtube.com/watch?feature=player_embedded&v=cAgNqNIs8To,Unknown,Unknown,Medium,,glc,9537,China,Mocun,4.92766,Guangdong,obe,0,CN,AS,DJmwRN_Bok,1,Wed Oct 05 2016 21:11:27 GMT+0000 (UTC),2444874318,23.446200000000001,112.13509999999999,"(23.446200000000001, 112.13509999999999)"
9538,10/01/2016,,,Ashcroft Coast Holiday Park,landslide,Landslide,Downpour,,0,0,Kent Online,http://www.kentonline.co.uk/sheerness/news/huge-landslide-plunges-70ft-into-103349/,Bluff,Known_within_1km,Medium,,glc,9538,United Kingdom,Leysdown-on-Sea,5.38559,England,obe,2565,GB,EU,hJ68qHaBLk,2,Wed Oct 05 2016 21:43:43 GMT+0000 (UTC),3922279269,51.421599999999998,0.8546,"(51.421599999999998, 0.85460000000000003)"
9539,09/27/2016,,,"#1 Boissiere Village, Saddle Road, Maraval (Opposite M&M Insurance Ltd.)",landslide,Rockfall,Unknown,,0,0,Loop,http://www.looptt.com/content/traffic-diverted-maraval-road-due-landslip,Above_road,Known_within_5km,Small,http://loopassets.s3.amazonaws.com/styles/carousel_large/s3/thumbnails/image/saddle_road.jpg?itok=p8grYWYZ,glc,9539,Trinidad and Tobago,Petit Valley,1.90674,Diego Martin,obe,8140,TT,NA,sG5x4qaKRl,1,Wed Oct 05 2016 21:52:51 GMT+0000 (UTC),4265729237,10.690099999999999,-61.519100000000002,"(10.690099999999999, -61.519100000000002)"
9540,10/05/2016,9:30,,Highway 14A on the Lovell side of the Big Horn Mountains,landslide,Landslide,Rain,,0,0,Sheridan Media,http://www.sheridanmedia.com/news/highway-closed-due-rock-slide89177,Above_road,Known_within_50km,Medium,,glc,9540,United States,Greybull,35.60483,Wyoming,obe,1847,US,NA,D9vtkYtjEn,1,Thu Oct 06 2016 17:43:07 GMT+0000 (UTC),2935607065,44.794699999999999,-107.92149999999999,"(44.794699999999999, -107.92149999999999)"
9541,10/05/2016,10:00,,"south of Northfield, VT",landslide,Landslide,Rain,,0,0,Trains!Trains!Trains!,http://trainstrainstrains.com/2016/10/05/amtraks-southbound-vermonter-train-55-struck-a-rock-slide-this-morning-shortly-after-10-am-south-of-northfield-vermont-and-derailed-the-locomotive-and-head-car-left-the-rails-and-traveled-into-a/,Above_road,Known_within_5km,Medium,,glc,9541,United States,Northfield,2.58316,Vermont,obe,2101,US,NA,D51tVeZYR8,1,Thu Oct 06 2016 17:59:45 GMT+0000 (UTC),373005148,44.129199999999997,-72.667199999999994,"(44.129199999999997, -72.667199999999994)"
9542,09/29/2016,5:45,,Walters Road,landslide,Landslide,Unknown,,0,0,Summerland Review,http://www.summerlandreview.com/news/396056631.html,Above_road,Known_within_1km,Small,http://media.bclocalnews.com/images/32361summerlandLandslide.jpg,glc,9542,Canada,Summerland,1.16087,British Columbia,obe,6292,CA,NA,h5hmb5gYL8,1,Thu Oct 06 2016 18:46:16 GMT+0000 (UTC),84529417,49.597299999999997,-119.65349999999999,"(49.597299999999997, -119.65349999999999)"
9543,10/05/2016,,,Ainapahara in Anbukhaireni Municipality-6,landslide,Landslide,Rain,,0,0,Himalayan Times,http://thehimalayantimes.com/nepal/one-way-traffic-resumes-along-prithvi-highway/,Above_road,Known_within_10km,Medium,https://thehimalayantimes.com/wp-content/uploads/2016/10/Plight-of-landslide.jpg,glc,9543,Nepal,Bharatpur,24.972650000000002,Western Region,obe,107157,NP,AS,DJLsiUmbok,2,Thu Oct 06 2016 20:17:55 GMT+0000 (UTC),2393768349,27.898700000000002,84.538600000000002,"(27.898700000000002, 84.538600000000002)"
9544,10/06/2016,,,Mount Beauty,landslide,Landslide,Rain,,0,0,Age,http://www.theage.com.au/victoria/roads-remain-closed-at-landslides-follow-heavy-rain-in-alpine-areas-20161005-grw27b.html,Above_road,Known_within_5km,Medium,,glc,9544,Australia,Mount Beauty,4.8015,Victoria,obe,1100,AU,OC,D5PwNddbE8,1,Thu Oct 06 2016 19:18:23 GMT+0000 (UTC),193493205,-36.7654,147.21510000000001,"(-36.7654, 147.21510000000001)"
9545,10/04/2016,night,,"Sitio Segundo, Barangay Poblacion in Lake Sebu",landslide,Landslide,Rain,,0,0,ABS CBN,http://news.abs-cbn.com/news/10/05/16/15-families-told-to-evacuate-due-to-landslide-in-lake-sebu,Unknown,Known_within_5km,Medium,,glc,9545,Philippines,Sebu,2.18669,Davao,obe,21767,PH,AS,D9720xmbo8,1,Thu Oct 06 2016 19:58:07 GMT+0000 (UTC),3209470779,6.2245,124.7128,"(6.2244999999999999, 124.7128)"
9546,10/04/2016,afternoon,,Barangay Talisay,landslide,Landslide,Rain,,0,0,ABS CBN,http://news.abs-cbn.com/news/10/05/16/15-families-told-to-evacuate-due-to-landslide-in-lake-sebu,Unknown,Known_within_5km,Medium,,glc,9546,Philippines,Colongolo,6.6359,Davao,obe,4651,PH,AS,DGAE7RmYEn,1,Thu Oct 06 2016 20:10:57 GMT+0000 (UTC),143610982,6.2793,124.71259999999999,"(6.2793000000000001, 124.71259999999999)"
9547,12/24/2012,,,River Barle at Worth Wood near Withypool,landslide,Riverbank_Collapse,Flooding,,0,0,Somerset County Gazette,http://www.somersetcountygazette.co.uk/news/14768620.Exmoor_path_restoration_works_complete_but_bridge_deemed_unsafe/,Above_river,Known_within_5km,Small,http://www.somersetcountygazette.co.uk/resources/images/5527463/?type=responsive-gallery,,,,,,,,,,,,1,Thu Oct 06 2016 22:30:22 GMT+0000 (UTC),1347955200,51.118200000000002,-3.7175,"(51.118200000000002, -3.7174999999999998)"
9549,09/15/2016,,,West Undercliff Promenade,landslide,Landslide,Unknown,,0,0,BBC,http://www.bbc.com/news/uk-england-dorset-37484427,Bluff,Exact_Location,Medium,http://ichef-1.bbci.co.uk/news/660/cpsprodpb/E7CB/production/_91393395_mediaitem91393394.jpg,glc,9549,United Kingdom,Bournemouth,0.5503,England,obe,163600,GB,EU,sG-3DljbE8,1,Thu Oct 06 2016 22:42:56 GMT+0000 (UTC),331363906,50.715499999999999,-1.8793,"(50.715499999999999, -1.8793)"
9550,10/06/2016,6:00,,"Lianghebao, Pingwu County, Sichuan",landslide,Debris_Flow,Continuous_rain,,0,1,China Central Television,http://220.181.168.86/NewJsp/news.jsp?fileId=378094,Unknown,Unknown,Medium,,glc,9550,China,Long’an,6.19312,Sichuan,obe,0,CN,AS,S9UNx08qok,1,Fri Oct 07 2016 21:58:57 GMT+0000 (UTC),3804146763,32.398000000000003,104.59310000000001,"(32.398000000000003, 104.59310000000001)"
9551,10/05/2016,17:00,,"Naposhe and Nasimba villages in Bumushiso parish in Bushika sub county, in Bududa district",landslide,Landslide,Downpour,,0,0,NTV,http://www.ntv.co.ug/news/local/07/oct/2016/bududa-hit-landslides-500-people-risk-14509,Deforested_slope,Known_within_5km,Medium,,glc,9551,Uganda,Bududa,4.79239,Eastern Region,obe,0,UG,AF,h9XtQmZTLk,1,Fri Oct 07 2016 22:38:17 GMT+0000 (UTC),4098949052,1.0529,34.342700000000001,"(1.0528999999999999, 34.342700000000001)"
9552,10/05/2016,19:00,,"Naposhe and Nasimba villages in Bumushiso parish in Bushika sub county, in Bududa district",landslide,Landslide,Downpour,,0,0,NTV,http://www.ntv.co.ug/news/local/07/oct/2016/bududa-hit-landslides-500-people-risk-14509,Unknown,Known_within_5km,Medium,,glc,9552,Uganda,Bududa,4.14616,Eastern Region,obe,0,UG,AF,sGH-5QPyL8,1,Fri Oct 07 2016 22:42:54 GMT+0000 (UTC),3715284644,1.0472,34.341299999999997,"(1.0471999999999999, 34.341299999999997)"
9553,08/31/2016,12:45,,Phuket International Airport,landslide,Landslide,Continuous_rain,,0,0,Phuket Gazette,http://www.phuketgazette.net/phuket-news/Landslide-forces-airport-road-closure/65480#ad-image-0,Above_road,Known_within_5km,Small,http://media2.phuketgazette.net/images/articles/2016/1_2016831155319691_SsCuJvThlmvlXDnUffzCmGnSfBwHGtGZlITvDmcp_jpeg.jpeg,glc,9553,Thailand,Thalang,9.033010000000001,Phuket,obe,0,TH,AS,DGFkOIgTLl,1,Sat Oct 08 2016 00:09:12 GMT+0000 (UTC),2055827701,8.1112,98.315299999999993,"(8.1112000000000002, 98.315299999999993)"
9554,09/27/2016,night,,"Danyame, New Juaben municipality",landslide,Rockfall,Continuous_rain,,0,0,STARR FM,http://www.starrfmonline.com/1.9933930,Deforested_slope,Known_within_25km,Medium,http://www.starrfmonline.com/kitnes/cache/images/800x/0/1.9933929.jpg,glc,9554,Ghana,Koforidua,8.66484,Eastern,obe,96266,GH,AF,SG-O5FdTEl,1,Sat Oct 08 2016 00:25:14 GMT+0000 (UTC),1557564511,6.1699,-0.279,"(6.1699000000000002, -0.27900000000000003)"
9555,09/28/2016,,,"Wenzhou, Zhejiang Province",landslide,Mudslide,Tropical_Cyclone,Megi,0,0,MSN,https://www.msn.com/en-gb/video/headlines/mudslide-in-southeast-china-causes-electricity-explosion/vp-BBwNbcJ,Natural_slope,Unknown,Medium,,glc,9555,China,Wenzhou,5.46053,Zhejiang,obe,865672,CN,AS,s5Jeuamfon,1,Sat Oct 08 2016 00:54:09 GMT+0000 (UTC),925528746,27.954699999999999,120.6434,"(27.954699999999999, 120.6434)"
9556,09/28/2016,,,Keramja village in Manaslu region of Gorkha,landslide,Landslide,Downpour,,4,17,Himalayan Times,https://thehimalayantimes.com/nepal/4-including-foreigner-killed-gorkha-landslide/,Unknown,Known_within_25km,Medium,,glc,9556,Nepal,Khudi,61.933579999999999,Western Region,obe,0,NP,AS,sG5p7Z2yEl,1,Sat Oct 08 2016 11:19:23 GMT+0000 (UTC),3324513302,28.313099999999999,84.989500000000007,"(28.313099999999999, 84.989500000000007)"
9557,09/28/2016,,,South Bali,landslide,Landslide,Downpour,,0,0,Coconuts Bali,http://bali.coconuts.co/2016/09/28/construction-worker-buried-ungasan-landslide-after-heavy-rains,Mine_construction,Known_within_50km,Medium,,glc,9557,Indonesia,Jimbaran,2.21038,Bali,obe,1785,ID,AS,h9IEGBrTEk,1,Sat Oct 08 2016 11:27:25 GMT+0000 (UTC),2501631300,-8.810600000000001,115.1635,"(-8.8106000000000009, 115.1635)"
9558,09/27/2016,,,Basaksehir district,landslide,Other,Downpour,,0,0,Daily Express,http://www.express.co.uk/news/world/715135/Construction-site-horror-Workers-forced-flee-100ft-wall-collapses,Mine_construction,Known_within_10km,Medium,http://cdn.images.express.co.uk/img/dynamic/78/590x/wall-715135.jpg,glc,9558,Turkey,Başakşehir,2.78453,Istanbul,obe,193750,TR,AS,S52GhLRTRl,1,Sat Oct 08 2016 13:57:43 GMT+0000 (UTC),326512640,41.086300000000001,28.770099999999999,"(41.086300000000001, 28.770099999999999)"
9559,10/07/2016,8:30,,Helper,landslide,Rockfall,Unknown,,0,0,ETV News,http://etv10news.com/yet-another-rock-slide-occurs-in-helper/,Natural_slope,Known_within_1km,Medium,,glc,9559,United States,Helper,1.64525,Utah,obe,2201,US,NA,D5Q60PAfol,1,Sat Oct 08 2016 16:47:35 GMT+0000 (UTC),2156688773,39.698799999999999,-110.85720000000001,"(39.698799999999999, -110.85720000000001)"
9560,10/07/2016,,,"Port Road, Boat Harbour",landslide,Landslide,Rain,,0,0,Advocate,http://www.theadvocate.com.au/story/4214289/port-road-closes-for-five-days-of-slip-work/,Above_road,Known_within_1km,Medium,,glc,9560,Australia,Wynyard,10.656129999999999,Tasmania,obe,5706,AU,OC,s5UTqcAyE8,1,Sat Oct 08 2016 16:58:25 GMT+0000 (UTC),3750520264,-40.9345,145.62260000000001,"(-40.9345, 145.62260000000001)"
9561,10/08/2016,morning,,between Zhiben and Taimali,landslide,Mudslide,Downpour,,0,0,Central News Agency,http://focustaiwan.tw/news/asoc/201610080014.aspx,Above_road,Known_within_10km,Medium,http://www.taipeitimes.com/images/2016/10/10/thumbs/p02-161010-001.jpg,glc,9561,Taiwan,Taitung City,17.2361,Taiwan,obe,109584,TW,AS,hGyQPxBOo8,2,Tue Oct 11 2016 18:13:02 GMT+0000 (UTC),3233476910,22.652200000000001,121.0217,"(22.652200000000001, 121.0217)"
9562,09/13/2016,night,,"Steall Gorge, Glen Nevis",landslide,Rockfall,Unknown,,0,0,Press and Journal,https://www.pressandjournal.co.uk/fp/news/highlands/1049648/work-to-reopen-steall-gorge-footpath-to-begin-on-monday/,Natural_slope,Known_within_5km,Medium,https://i2.wp.com/www.pressandjournal.co.uk/wp-content/uploads/sites/2/2016/09/Nevis-rockfall1.jpg?resize=660%2C496&ssl=1,glc,9562,United Kingdom,Fort William,9.707789999999999,Scotland,obe,9652,GB,EU,s5h1Wqtrol,1,Tue Oct 11 2016 14:24:53 GMT+0000 (UTC),2271123417,56.769399999999997,-4.9783,"(56.769399999999997, -4.9782999999999999)"
9563,10/08/2016,9:55,,Highway 16 between Jasper to the West Gate of Jasper National Park,landslide,Other,Unknown,,0,2,CBC,http://www.cbc.ca/news/canada/edmonton/rockslide-forces-temporary-closure-of-highway-near-jasper-1.3797767,Above_road,Known_within_5km,Medium,http://i.cbc.ca/1.3797810.1475955986!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/rockslide-jasper.jpg,glc,9563,Canada,Jasper Park Lodge,14.53614,Alberta,obe,3907,CA,NA,S93AU5s7Ll,2,Thu Oct 13 2016 18:17:57 GMT+0000 (UTC),4158535228,52.87,-118.2704,"(52.87, -118.2704)"
9564,10/02/2016,,,Utopia @ Waterfall Gully,landslide,Landslide,Downpour,,0,0,Advertiser,http://www.adelaidenow.com.au/news/south-australia/owners-of-utopia--waterfall-gully-cafe-devastated-after-forced-to-close-due-to-landslide/news-story/6f0abf18679856f74efab25eac437dcf,Unknown,Known_within_1km,Small,,glc,9564,Australia,Mount Osmond,2.3386,South Australia,obe,2375,AU,OC,sJnnIbF1El,2,Tue Oct 11 2016 16:02:23 GMT+0000 (UTC),3851159945,-34.969299999999997,138.68100000000001,"(-34.969299999999997, 138.68100000000001)"
9565,10/09/2016,,,Hell's Gate Air Tram,landslide,Other,Unknown,,0,0,Roundhouse Radio,http://www.roundhouseradio.com/news/2016/10/09/update-highway-1-reopens-after-rock-slide-near-hells-gate,Above_road,Known_within_5km,Medium,,glc,9565,Canada,Hope,44.636150000000001,British Columbia,obe,4598,CA,NA,D9RZGsdrLk,1,Tue Oct 11 2016 15:20:36 GMT+0000 (UTC),2293482750,49.784300000000002,-121.44710000000001,"(49.784300000000002, -121.44710000000001)"
9566,10/11/2016,,,"Ivana, Batanes",landslide,Other,Downpour,,0,0,Ang Dyaryo ng Masa,http://www.remate.ph/2016/10/dpwh-dispatched-team-and-equipment-to-clear-rockslide-in-batanes/,Above_road,Known_within_5km,Medium,,glc,9566,Philippines,Ivana,1.78869,Cagayan Valley,obe,0,PH,AS,hJfVmNd2Ek,1,Tue Oct 11 2016 15:29:43 GMT+0000 (UTC),2753532883,20.385200000000001,121.92059999999999,"(20.385200000000001, 121.92059999999999)"
9567,10/07/2016,night,,"Manipis, Talisay City",landslide,Rockfall,Downpour,,0,0,Cebu Daily News,http://cebudailynews.inquirer.net/107944/landslide-hits-manipis-road,Above_road,Known_within_5km,Medium,http://cebudailynews.inquirer.net/files/2016/10/page-4.jpg,glc,9567,Philippines,Kuanos,3.852,Central Visayas,obe,2205,PH,AS,h9QcuEgOon,1,Tue Oct 11 2016 16:37:27 GMT+0000 (UTC),3437007830,10.3178,123.7808,"(10.3178, 123.7808)"
9568,10/09/2016,,,Batulawang,landslide,Landslide,Downpour,,0,0,Tempo,http://en.tempo.co/read/news/2016/10/10/307810923/Flood-Landslide-Hit-Banjar,Unknown,Known_within_5km,Medium,,glc,9568,Indonesia,Cimanggu,1.31401,West Java,obe,0,ID,AS,s9zYE4mrEl,2,Tue Oct 11 2016 16:47:44 GMT+0000 (UTC),2995289295,-7.4053,108.5624,"(-7.4053000000000004, 108.5624)"
9569,10/09/2016,,,Karyamukti,landslide,Landslide,Downpour,,0,0,Tempo,http://en.tempo.co/read/news/2016/10/10/307810923/Flood-Landslide-Hit-Banjar,Unknown,Known_within_5km,Medium,,glc,9569,Indonesia,Rancakole,2.13871,West Java,obe,0,ID,AS,DJpHL7mrol,1,Tue Oct 11 2016 16:47:44 GMT+0000 (UTC),2995289295,-7.3887,108.5802,"(-7.3887, 108.5802)"
9570,10/09/2016,,,Mulyasari,landslide,Landslide,Downpour,,0,0,Tempo,http://en.tempo.co/read/news/2016/10/10/307810923/Flood-Landslide-Hit-Banjar,Unknown,Known_within_5km,Medium,,glc,9570,Indonesia,Rancakole,1.01039,West Java,obe,0,ID,AS,SJw-3Wm1Rl,1,Tue Oct 11 2016 16:49:13 GMT+0000 (UTC),899524375,-7.3627,108.5865,"(-7.3627000000000002, 108.5865)"
9571,10/09/2016,,,Paturaman,landslide,Landslide,Downpour,,0,0,Tempo,http://en.tempo.co/read/news/2016/10/10/307810923/Flood-Landslide-Hit-Banjar,Unknown,Known_within_5km,Medium,,glc,9571,Indonesia,Babakansari,0.83682,West Java,obe,0,ID,AS,h5FomvF2En,1,Tue Oct 11 2016 16:51:41 GMT+0000 (UTC),2762089568,-7.3686,108.5684,"(-7.3685999999999998, 108.5684)"
9572,10/09/2016,,,Sukamukti,landslide,Landslide,Downpour,,0,0,Tempo,http://en.tempo.co/read/news/2016/10/10/307810923/Flood-Landslide-Hit-Banjar,Unknown,Known_within_5km,Medium,,glc,9572,Indonesia,Pangasinan,1.26282,West Java,obe,0,ID,AS,sJfpwid2Rl,1,Tue Oct 11 2016 16:53:29 GMT+0000 (UTC),708749055,-7.4056,108.5406,"(-7.4055999999999997, 108.5406)"
9573,10/07/2016,,,Bo River in Huong Xuan Ward’s Thanh Luong Village,landslide,Riverbank_Collapse,Rain,,0,0,Vietnamnet,http://english.vietnamnet.vn/fms/society/164959/landslides-threaten-thua-thien-hue-households.html,Above_river,Known_within_1km,Medium,,glc,9573,Vietnam,Hương Trà,2.70513,Thừa Thiên-Huế,obe,0,VN,AS,SJUHtfQ2L8,1,Tue Oct 11 2016 17:59:24 GMT+0000 (UTC),2221940843,16.528099999999998,107.50069999999999,"(16.528099999999998, 107.50069999999999)"
9604,10/12/2016,,,Legship,landslide,Landslide,Continuous_rain,,0,0,Indian Express,http://indianexpress.com/article/india/india-news-india/west-bengal-rains-landslips-affect-life-in-north-of-state-3079833/,Above_road,Known_within_10km,Medium,,glc,9604,India,Namchi,13.56522,Sikkim,obe,1147,IN,AS,s9gCdBp548,1,Tue Oct 18 2016 11:47:32 GMT+0000 (UTC),2070104817,27.267600000000002,88.289100000000005,"(27.267600000000002, 88.289100000000005)"
9574,10/09/2016,,,"Beinan Township, Taitung",landslide,Landslide,Downpour,,0,0,China Post,http://www.chinapost.com.tw/taiwan/national/national-news/2016/10/10/480677/Torrential-rain.htm,Unknown,Known_within_50km,Medium,http://www.chinapost.com.tw/news_images/20161010/p01a.jpg,glc,9574,Taiwan,Taitung City,10.27962,Taiwan,obe,109584,TW,AS,D5hi1eQ1Ll,2,Tue Oct 11 2016 18:09:24 GMT+0000 (UTC),1374310361,22.767399999999999,121.0448,"(22.767399999999999, 121.0448)"
9575,10/10/2016,,,between Moana and Seaford,landslide,Landslide,Unknown,,0,0,Sunday Mail Messenger,http://www.adelaidenow.com.au/messenger/south/danger-at-south-port-beach-after-storms-cause-landslides/news-story/872f8db7b99cdf954622f80a605d349c,Bluff,Known_within_5km,Medium,http://cdn.newsapi.com.au/image/v1/b1216474bd5b42cf01dc6e919ee1d34c?width=650,glc,9575,Australia,Moana,0.64439,South Australia,obe,2524,AU,OC,hGTeWOQrLn,2,Tue Oct 11 2016 18:23:47 GMT+0000 (UTC),936299292,-35.194099999999999,138.46969999999999,"(-35.194099999999999, 138.46969999999999)"
9576,04/24/2016,5:00,,"Bournemouth, Dorset, UK",landslide,Landslide,Rain,,0,0,TopCrashVideos,http://topcrashvideos.com/dji-phantom-3-drone-video-of-bournemouth-landslide-landslip/,Bluff,Exact_Location,Medium,,glc,9576,United Kingdom,Bournemouth,1.06309,England,obe,163600,GB,EU,S5D8yHjron,1,Tue Oct 11 2016 19:43:23 GMT+0000 (UTC),3694552035,50.7181,-1.8649,"(50.7181, -1.8649)"
9577,07/29/2016,,,Zardaly village of Kara- Bak rural district,landslide,Mudslide,Downpour,,0,0,24.kg News Agency,http://www.eng.24.kg/community/182328-news24.html,Unknown,Known_within_50km,Medium,,glc,9577,Kyrgyzstan,Tayan,46.652059999999999,Batken,obe,0,KG,AS,SJwGiwY2Rk,1,Tue Oct 11 2016 19:59:32 GMT+0000 (UTC),1556392852,39.484200000000001,71.058700000000002,"(39.484200000000001, 71.058700000000002)"
9578,07/29/2016,,,Sulukta,landslide,Mudslide,Downpour,,0,0,eng.24,http://www.eng.24.kg/community/182328-news24.html,Unknown,Known_within_5km,Medium,,glc,9578,Kyrgyzstan,Suluktu,0.70544,Batken,obe,15019,KG,AS,SG8PsLbORn,2,Tue Oct 11 2016 20:14:34 GMT+0000 (UTC),1538003594,39.9377,69.559700000000007,"(39.9377, 69.559700000000007)"
9579,10/10/2016,,,"Aboabo, Koforidua",landslide,Landslide,Rain,,0,0,STARR FM,http://starrfmonline.com/1.10003314,Unknown,Known_within_50km,Medium,http://starrfmonline.com/kitnes/cache/images/800x/0/1.10003186.jpeg,glc,9579,Ghana,Koforidua,15.655900000000001,Eastern,obe,96266,GH,AF,s5V9GvjrEn,1,Tue Oct 11 2016 20:27:42 GMT+0000 (UTC),439155272,6.2045,-0.1706,"(6.2045000000000003, -0.1706)"
9580,10/11/2016,,,Bunar valley situated near the Nanga Parbat base camp,landslide,Landslide,Unknown,,3,0,Dawn,http://www.dawn.com/news/1289418/landslide-kills-three-labourers-in-diamer,Natural_slope,Known_within_25km,Medium,,glc,9580,Pakistan,Chilas,33.75517,Gilgit-Baltistan,obe,0,PK,AS,SJprK-j2En,1,Tue Oct 11 2016 20:37:23 GMT+0000 (UTC),3678219860,35.3005,74.449200000000005,"(35.3005, 74.449200000000005)"
9581,10/09/2016,night,,Flea Market Centre in Suva,landslide,Landslide,Rain,,0,0,Fijivillage,http://fijivillage.com/news/Suva-Flea-Market-damaged-by-landslide-r9sk25/,Urban_area,Known_within_1km,Medium,http://fijivillage.com/resources/news_images/211997499857fc40ca4916f38843a5.jpg,glc,9581,Fiji,Suva,1.74371,Central,obe,77366,FJ,OC,DJYOHEpRon,2,Thu Oct 13 2016 15:58:46 GMT+0000 (UTC),2854128928,-18.134699999999999,178.42670000000001,"(-18.134699999999999, 178.42670000000001)"
